GHtime,Current VP_air,Next VP_air,Predicted VP_air,Predicted VP_top 
43327.7395833334,1860.7874616202648,1849.0659627578148,2863.6733922595067,2857.733810295407
43327.7430555555,1849.0659627578148,1852.5822615720028,2876.1359165289196,2870.509315146967
43327.7465277778,1852.5822615720028,1841.6793171474,2866.7680668679077,2861.453185895664
43327.75,1841.6793171474,1881.834349380958,2901.8781394346406,2895.7382866446533
43327.7534722222,1881.834349380958,1838.7136474041906,2937.4629868927286,2931.414307623243
43327.7569444445,1838.7136474041906,1881.7109138367794,2920.945324514168,2915.608211704349
43327.7604166666,1881.7109138367794,1850.6320374473153,2879.6111054261623,2874.9904048821004
43327.7638888889,1850.6320374473153,1887.831958072651,2843.433498320885,2838.7451490701746
43327.7673611111,1887.831958072651,1834.21215372411,2846.642797512633,2841.4748659406137
43327.7708333334,1834.21215372411,1871.264682431664,2810.0585127438458,2805.4722687194003
43327.7743055555,1871.264682431664,1885.169490779437,2788.516630629545,2783.8722044789965
43327.7777777778,1885.169490779437,1868.370315293532,2819.567748000557,2814.0424781738734
43327.78125,1868.370315293532,1844.644982698894,2889.4238144123838,2882.8224983173263
43327.7847222222,1844.644982698894,1898.4955597921205,2901.92056709886,2894.4886447431363
43327.7881944445,1898.4955597921205,1832.1922055779169,2893.3387164833166,2886.467404795965
43327.7916666666,1832.1922055779169,1845.271139700466,2866.5474595644996,2860.1969790861885
43327.7951388889,1845.271139700466,1878.369697399145,2822.305550166925,2816.364992890667
43327.7986111111,1878.369697399145,1872.5089543567353,2860.70781953486,2853.513625648212
43327.8020833334,1872.5089543567353,1891.5088499968133,2870.7744668101213,2863.9523264452396
43327.8055555555,1891.5088499968133,1923.8529826331321,2911.608906886968,2904.237693813165
43327.8090277778,1923.8529826331321,1902.1604887308706,2935.0172463939984,2927.7822534384163
43327.8125,1902.1604887308706,1890.8383467107749,2953.5763018420757,2946.21687807037
43327.8159722222,1890.8383467107749,1917.8503210346305,2945.7819285784867,2938.889857065573
43327.8194444445,1917.8503210346305,1909.8896580727815,2943.550374818185,2936.532656782854
43327.8229166666,1909.8896580727815,1916.1834098810516,2918.0270434378035,2911.6042482653193
43327.8263888889,1916.1834098810516,1937.054572918803,2898.960782615637,2892.59447093545
43327.8298611111,1937.054572918803,1922.5850699512075,2856.0848110628126,2850.14458299103
43327.8333333334,1922.5850699512075,1945.6100390982124,2832.4430412762736,2826.318720724875
43327.8368055555,1945.6100390982124,1930.8993029398491,2829.049730621387,2823.418931348321
43327.8402777778,1930.8993029398491,1950.805481754684,2803.7797465776252,2798.6122230072733
43327.84375,1950.805481754684,1961.7185645680065,2799.1812561831634,2794.2932838742595
43327.8472222222,1961.7185645680065,1961.1826203379603,2785.494237964881,2780.7085876926017
43327.8506944445,1961.1826203379603,1948.7874873873295,2769.7943664022523,2765.105216121219
43327.8541666666,1948.7874873873295,1950.8602298087128,2743.43191321264,2739.491570963598
43327.8576388889,1950.8602298087128,1967.4163246001053,2726.655186887784,2723.2124909131294
43327.8611111111,1967.4163246001053,1953.745815176493,2724.1829375838574,2721.0800822241704
43327.8645833334,1953.745815176493,1958.1165187280112,2687.9864014397263,2685.448687347443
43327.8680555555,1958.1165187280112,1939.8504191065815,2666.8791577495913,2664.2436287106557
43327.8715277778,1939.8504191065815,1934.848812817994,2638.0752954399063,2635.6381825491912
43327.875,1934.848812817994,1940.1065530980572,2607.6257627767372,2605.3466670490593
43327.8784722222,1940.1065530980572,1944.0318261533703,2599.4579923540014,2596.6616297995397
43327.8819444445,1944.0318261533703,1934.8437232139934,2585.767436627379,2583.064601344225
43327.8854166666,1934.8437232139934,1954.483611713118,2570.8390699053966,2566.1870802420144
43327.8888888889,1954.483611713118,1975.7253908231896,2579.5609996416656,2535.7674681210783
43327.8923611111,1975.7253908231896,2001.0528313417433,2609.6157417196605,2438.2741092730334
43327.8958333334,2001.0528313417433,2011.6967307388875,2628.678157546911,2337.5236834697344
43327.8993055555,2011.6967307388875,2017.0186810119744,2633.1254713327153,2235.728917839718
43327.9027777778,2017.0186810119744,2043.6284253318115,2634.1474989790668,2133.5855761855905
43327.90625,2043.6284253318115,2044.4922747749713,2633.9025450936315,2039.6575606294184
43327.9097222222,2044.4922747749713,2060.3615545955754,2621.615699762504,1946.9543100849774
43327.9131944445,2060.3615545955754,2046.5192669699688,2618.5852407582593,1854.9699747049076
43327.9166666666,2046.5192669699688,2072.066180815106,2580.6821154504028,1789.9779205736406
43327.9201388889,2072.066180815106,2077.6845342517663,2581.892328387892,1759.209670885352
43327.9236111111,2077.6845342517663,2082.878745984079,2570.2020637429114,1731.550946137002
43327.9270833334,2082.878745984079,2070.2421296456973,2568.250228424109,1720.8668463735742
43327.9305555555,2070.2421296456973,2090.8929235296073,2555.950959256181,1711.2481551991332
43327.9340277778,2090.8929235296073,2090.8929227685885,2553.0416046258533,1702.383861263754
43327.9375,2090.8929227685885,2083.3293070042946,2552.374253128454,1695.0527129555571
43327.9409722222,2083.3293070042946,2093.592011841778,2541.323780744669,1702.8785238624807
43327.9444444445,2093.592011841778,2096.171419872976,2538.791938614377,1710.200393084265
43327.9479166666,2096.171419872976,2078.3035373781477,2526.528548117723,1716.5443964722742
43327.9513888889,2078.3035373781477,2103.821677088922,2501.359691575787,1736.1444360207777
43327.9548611111,2103.821677088922,2083.3418486460664,2519.6501089687818,1768.8281471347007
43327.9583333334,2083.3418486460664,2108.770654541414,2501.67305245659,1811.9909219811682
43327.9618055555,2108.770654541414,2113.5717168876117,2509.826444323165,1861.3862676655408
43327.9652777778,2113.5717168876117,2113.5717166342274,2500.379201569074,1906.669816964104
43327.96875,2113.5717166342274,2111.052561340176,2498.3471653100873,1947.769294797808
43327.9722222222,2111.052561340176,2100.6995881675775,2498.0643698126282,1985.6619569850561
43327.9756944445,2100.6995881675775,2118.6100284892505,2486.6379111656124,2019.942415729335
43327.9791666666,2118.6100284892505,2118.610029333863,2495.6272852765333,2051.5084811254314
43327.9826388889,2118.610029333863,2131.2058058041234,2497.879587855938,2080.806510472743
43327.9861111111,2131.2058058041234,2123.6483405976583,2497.2880481826137,2087.221139095888
43327.9895833334,2123.6483405976583,2110.7148425459286,2496.3333410774976,2079.2052700036847
43327.9930555555,2110.7148425459286,2131.2058069725463,2484.5599632824124,2071.4837899136132
43327.9965277778,2131.2058069725463,2115.7224695114683,2493.2559493879944,2064.1017782316962
43328,2115.7224695114683,2118.226282580874,2483.732626334924,2056.914686764313
43328.0034722222,2118.226282580874,2123.2339098109987,2480.6364435983924,2036.4432517092846
43328.0069444445,2123.2339098109987,2123.233909978892,2478.9366648969153,2003.047130420831
43328.0104166666,2123.233909978892,2115.270101264343,2478.4920400590067,1974.0028679766265
43328.0138888889,2115.270101264343,2094.9476952509485,2466.7748175092624,1946.4086990601718
43328.0173611111,2094.9476952509485,2110.292995476286,2452.575670654022,1921.4900350452301
43328.0208333334,2110.292995476286,2087.0760851266523,2460.452400116055,1897.5659882639677
43328.0243055555,2087.0760851266523,2102.3678142167155,2439.660123356351,1877.955524925185
43328.0277777778,2102.3678142167155,2101.825738658208,2445.9555070884667,1858.9135535754797
43328.03125,2101.825738658208,2101.825738658208,2435.99105086806,1840.6660923519803
43328.0347222222,2101.825738658208,2096.9091873875896,2434.3896427634045,1837.2104404675617
43328.0381944445,2096.9091873875896,2109.2005658113944,2434.0349253998693,1834.6050242752594
43328.0416666666,2109.2005658113944,2101.2020105556203,2433.967734247367,1832.656549726364
43328.0451388889,2101.2020105556203,2095.6408842727956,2422.646129900238,1829.9983906490959
43328.0486111111,2095.6408842727956,2102.9258455522727,2408.788045173165,1827.2810786723871
43328.0520833334,2102.9258455522727,2082.0590278231834,2405.4585424023103,1823.5473178362233
43328.0555555555,2082.0590278231834,2079.6603419590856,2382.4065906639653,1818.8725256630478
43328.0590277778,2079.6603419590856,2090.05931528574,2377.0088026467643,1814.907571020138
43328.0625,2090.05931528574,2084.457713205751,2386.6257177610214,1808.5917633947242
43328.0659722222,2084.457713205751,2074.0685022325415,2376.867172909682,1787.6585627129875
43328.0694444445,2074.0685022325415,2061.349168346112,2362.5464190940033,1752.9071805302392
43328.0729166666,2061.349168346112,2044.7635998483006,2347.1298294992876,1705.0550840180233
43328.0763888889,2044.7635998483006,2037.6555006977026,2342.3339566318905,1645.1928339647855
43328.0798611111,2037.6555006977026,2003.3498799569977,2341.0317731861855,1591.64641933524
43328.0833333334,2003.3498799569977,2013.3757051969205,2318.6217485178922,1539.5892358077501
43328.0868055555,2013.3757051969205,1991.6480672286596,2324.015033903679,1492.904692292759
43328.0902777778,1991.6480672286596,1979.4058867575359,2314.180418007288,1448.7629131878002
43328.09375,1979.4058867575359,1979.4058867575359,2300.91689004868,1408.2032299694017
43328.0972222222,1979.4058867575359,1981.7318630447207,2296.835350448948,1358.0338594215991
43328.1006944445,1981.7318630447207,1967.2295602345691,2295.727127849909,1313.148332034335
43328.1041666666,1967.2295602345691,1950.5239147954956,2284.515622830486,1271.0265748614245
43328.1076388889,1950.5239147954956,1957.9828868001614,2271.2718877745174,1235.9064126678604
43328.1111111111,1957.9828868001614,1948.2264780648586,2278.6401348876975,1203.6360369322397
43328.1145833334,1948.2264780648586,1957.982887473306,2269.5986650404975,1174.1247843477806
43328.1180555555,1957.982887473306,1945.9290408541535,2278.153495605874,1149.837605979952
43328.1215277778,1945.9290408541535,1955.6712199251647,2269.3508710002425,1126.4236096345498
43328.125,1955.6712199251647,1957.9828875685198,2277.7975911960616,1104.6031477989075
43328.1284722222,1957.9828875685198,1955.671219770156,2279.6895534678324,1084.59414034878
43328.1319444445,1955.671219770156,1948.2264774118712,2280.9005684588083,1080.2490460212325
43328.1354166666,1948.2264774118712,1955.1187891810987,2270.561324893312,1076.8389165675155
43328.1388888889,1955.1187891810987,1971.8528941989061,2268.155891840164,1074.384794935483
43328.1423611111,1971.8528941989061,1952.2064020009109,2278.142229418192,1070.84344522258
43328.1458333334,1952.2064020009109,1966.6059719974326,2259.323115490105,1068.7320571240462
43328.1493055555,1966.6059719974326,1965.9060949580664,2265.567865002934,1068.4288441880558
43328.1527777778,1965.9060949580664,1972.7559428966613,2256.2857663925543,1065.403891534867
43328.15625,1972.7559428966613,1984.1723523000048,2254.323985799132,1066.483507380087
43328.1597222222,1984.1723523000048,1986.4556357117324,2253.753443985616,1065.6143322343853
43328.1631944445,1986.4556357117324,2007.9598363891223,2255.156682063315,1090.1181652494
43328.1666666666,2007.9598363891223,2025.0212632541807,2266.930384691979,1124.9320101008975
43328.1701388889,2025.0212632541807,2029.6445985408925,2280.4813445593154,1156.6828169688656
43328.1736111111,2029.6445985408925,2049.185176397105,2283.8511162672066,1186.6105540180893
43328.1770833334,2049.185176397105,2060.8150591484764,2295.504282970092,1214.5311215665597
43328.1805555555,2060.8150591484764,2067.7929888678545,2298.360874561842,1240.1361565776147
43328.1840277778,2067.7929888678545,2074.7709197184663,2297.554877353576,1237.543451053452
43328.1875,2074.7709197184663,2094.6239939271304,2297.355169618504,1235.1798533904562
43328.1909722222,2094.6239939271304,2101.6450817163272,2308.0181128774766,1232.353256525228
43328.1944444445,2101.6450817163272,2108.6661679716112,2310.5356231680857,1230.1882104097065
43328.1979166666,2108.6661679716112,2108.6661682854774,2311.0253009423577,1226.69599290467
43328.2013888889,2108.6661682854774,2113.346891357133,2311.212257182536,1224.919208304238
43328.2048611111,2113.346891357133,2115.6872538345615,2311.102968283657,1220.9084402501476
43328.2083333334,2115.6872538345615,2133.4717996513123,2311.105886859157,1217.9825119826583
43328.2118055555,2133.4717996513123,2127.389064103101,2321.995525201109,1216.6368691573723
43328.2152777778,2127.389064103101,2129.7294247109835,2313.7742693874175,1216.1818321507733
43328.21875,2129.7294247109835,2116.6384936155973,2311.868896001148,1216.2056604541658
43328.2222222222,2116.6384936155973,2121.290444876785,2300.5730808151857,1214.7592318558875
43328.2256944445,2121.290444876785,2123.6164213979205,2298.0207513099535,1215.1904789932453
43328.2291666666,2123.6164213979205,2123.616421709857,2297.4115299565406,1215.3972751898455
43328.2326388889,2123.616421709857,2128.26837350438,2297.2728187148605,1215.6442489216463
43328.2361111111,2128.26837350438,2132.920326546654,2297.2112464236984,1215.3788340046206
43328.2395833334,2132.920326546654,2132.9203268585907,2297.2130060176405,1215.419749772773
43328.2430555555,2132.9203268585907,2137.572279666911,2297.2601405979194,1216.218968230003
43328.2465277778,2137.572279666911,2139.898256188047,2297.231579607745,1216.246626012787
43328.25,2139.898256188047,2142.2242320853065,2298.0739220478017,1230.210922630444
43328.2534722222,2142.2242320853065,2149.2021611808095,2298.371217045709,1243.6544142201476
43328.2569444445,2149.2021611808095,2135.9813321465826,2298.5005974827977,1256.00436581745
43328.2604166666,2135.9813321465826,2127.4265543436236,2287.842001771138,1266.6418189720155
43328.2638888889,2127.4265543436236,2127.4265543436236,2274.735233955728,1276.2715941444965
43328.2673611111,2127.4265543436236,2129.7239910733097,2271.7084856553106,1285.3015312538028
43328.2708333334,2129.7239910733097,2145.228004058625,2271.0648768544415,1294.0511121344286
43328.2743055555,2145.228004058625,2147.5396726885015,2281.588691916875,1301.981505299545
43328.2777777778,2147.5396726885015,2147.5396742543976,2284.0745187284883,1308.9113273444757
43328.28125,2147.5396742543976,2163.1580180297747,2284.687829979755,1315.2543832673146
43328.2847222222,2163.1580180297747,2152.1630092731853,2295.5796480080444,1321.3722033714805
43328.2881944445,2152.1630092731853,2160.832043240601,2287.43625334097,1326.5419360457583
43328.2916666666,2160.832043240601,2160.8320423468745,2284.3264285831774,1559.2169723783095
43328.2951388889,2160.8320423468745,2147.539674466335,2279.0956730946837,1890.8541329145291
43328.2986111111,2147.539674466335,2132.0214291483367,2273.026667909492,2120.1114573412087
43328.3020833334,2132.0214291483367,2135.9813320145295,2267.8330028586042,2208.8099637852797
43328.3055555555,2135.9813320145295,2122.111323470453,2279.875357916865,2243.240563980537
43328.3090277778,2122.111323470453,2121.2904436290332,2283.192370446363,2266.9105757734706
43328.3125,2121.2904436290332,2107.3345882454682,2294.831848321585,2291.386222578253
43328.3159722222,2107.3345882454682,2138.4361440027155,2298.228220354764,2296.0186493345573
43328.3194444445,2138.4361440027155,2128.9001979117115,2340.735543707313,2337.891701380904
43328.3229166666,2128.9001979117115,2136.9223386242143,2351.9644123468875,2349.491211929512
43328.3263888889,2136.9223386242143,2149.3619166722942,2386.7800461454854,2383.9093670226735
43328.3298611111,2149.3619166722942,2165.7987396179383,2428.2938331402247,2425.21221368359
43328.3333333334,2165.7987396179383,2129.047297568354,2461.28053933514,2458.261939471628
43328.3368055555,2129.047297568354,2121.672287537129,2492.042451169477,2488.9544971049395
43328.3402777778,2121.672287537129,2085.894980124478,2511.1593401207942,2508.1324983313193
43328.34375,2085.894980124478,2059.5047980179525,2525.9949154450887,2522.5994055095775
43328.3472222222,2059.5047980179525,2078.221093276926,2550.5974237605687,2546.49184188149
43328.3506944445,2078.221093276926,2076.627009698145,2600.7888124525502,2595.6037899110556
43328.3541666666,2076.627009698145,2033.640718179019,2637.3649623953884,2632.2760638130603
43328.3576388889,2033.640718179019,2016.4301928249254,2694.0444918258813,2688.427138142142
43328.3611111111,2016.4301928249254,2020.1866817109476,2732.751093937727,2727.194611641657
43328.3645833334,2020.1866817109476,1958.3729051701387,2756.925302635952,2752.007212848949
43328.3680555555,1958.3729051701387,1993.2042926182478,2763.1757650732284,2758.450250685817
43328.3715277778,1993.2042926182478,1887.0027933465776,2741.1532247013743,2737.014623937222
43328.375,1887.0027933465776,1921.8465756971227,2711.6441317758035,2707.745937768329
43328.3784722222,1921.8465756971227,1876.9180528063034,2751.362814601708,2746.2371452044954
43328.3819444445,1876.9180528063034,1871.264683665212,2773.7591028539114,2768.7449476784786
43328.3854166666,1871.264683665212,1881.7109138119424,2779.4459178352977,2774.5869988017967
43328.3888888889,1881.7109138119424,1881.3000758738892,2842.5806693035743,2836.66845996363
43328.3923611111,1881.3000758738892,1895.061321294611,2871.7643352695745,2866.2413461398987
43328.3958333334,1895.061321294611,1884.8356845124758,2904.437206832764,2898.6694009327634
43328.3993055555,1884.8356845124758,1795.084388381567,2936.0560810109037,2929.4985564264525
43328.4027777778,1795.084388381567,1827.2054562713838,2969.791313838459,2962.9800111757067
43328.40625,1827.2054562713838,1856.5642233526046,2991.514669852946,2984.758224924123
43328.4097222222,1856.5642233526046,1838.121535947906,3007.9697466553453,3000.589333661368
43328.4131944445,1838.121535947906,1805.804619685755,3011.890585871566,3004.571527637119
43328.4166666666,1805.804619685755,1778.3570062588697,3025.6007577188757,3017.962852184634
43328.4201388889,1778.3570062588697,1770.0665179048258,3109.338581138936,3100.3192118770958
43328.4236111111,1770.0665179048258,1754.2340803106351,3105.1449558613067,3097.680491512288
43328.4270833334,1754.2340803106351,1763.1305040081247,3101.0202525459886,3092.7317549938034
43328.4305555555,1763.1305040081247,1739.1838449641555,3133.6344082326154,3122.762360336754
43328.4340277778,1739.1838449641555,1730.4015549369533,3111.8358230129156,3101.009318339088
43328.4375,1730.4015549369533,1677.206580963659,3062.574720823522,3051.4457257383174
43328.4409722222,1677.206580963659,1656.095913260731,3050.2115948153814,3038.7262131205734
43328.4444444445,1656.095913260731,1746.7744716263574,2994.908223701233,2984.452196960856
43328.4479166666,1746.7744716263574,1667.7499179311887,2938.771540370772,2927.7663957638533
43328.4513888889,1667.7499179311887,1678.5676173033912,2913.3513725101247,2902.5609997269885
43328.4548611111,1678.5676173033912,1712.5017015993328,2893.9450077652878,2883.136358382932
43328.4583333334,1712.5017015993328,1727.5130415712085,2902.8274080678857,2891.8997388837083
43328.4618055555,1727.5130415712085,1749.8977861855515,2880.286472131493,2870.061537378269
43328.4652777778,1749.8977861855515,1715.7970771342991,2825.2026604332705,2815.895017335719
43328.46875,1715.7970771342991,1746.135794138728,2775.2245733586897,2766.3790944368675
43328.4722222222,1746.135794138728,1779.4484026085736,2726.823179371068,2718.3963189742503
43328.4756944445,1779.4484026085736,1796.4924816288822,2714.476711430189,2705.6653961305406
43328.4791666666,1796.4924816288822,1774.2618509956926,2689.477956644745,2681.5157810997584
43328.4826388889,1774.2618509956926,1807.4778491823276,2697.2297005394553,2689.4212161929267
43328.4861111111,1807.4778491823276,1785.6681675018795,2675.1223273606715,2667.7096022070527
43328.4895833334,1785.6681675018795,1785.73762312826,2669.375467047789,2661.7651296378854
43328.4930555555,1785.73762312826,1736.9640327525349,2642.8323461757423,2635.1969178347713
43328.4965277778,1736.9640327525349,1764.226101744478,2647.5260400149205,2639.414256321429
43328.5,1764.226101744478,1766.8870757212117,2613.74090676231,2606.2863739116215
43328.5034722222,1766.8870757212117,1713.8822709879905,2603.3918915860318,2595.238521179318
43328.5069444445,1713.8822709879905,1719.1720293106073,2589.257779072436,2581.24509025813
43328.5104166666,1719.1720293106073,1711.0066112182465,2585.5703526167663,2577.4279816805533
43328.5138888889,1711.0066112182465,1710.70169445311,2598.1074036077516,2590.2265382834544
43328.5173611111,1710.70169445311,1721.095536521837,2613.0440583080212,2605.086611586317
43328.5208333334,1721.095536521837,1750.7231589337562,2628.087394027357,2619.928313895294
43328.5243055555,1750.7231589337562,1748.0297406617103,2634.1853658385658,2626.7180079680406
43328.5277777778,1748.0297406617103,1777.48953266945,2638.1542523374947,2631.343551975879
43328.53125,1777.48953266945,1772.0371118852554,2661.842162618315,2654.433249340536
43328.5347222222,1772.0371118852554,1763.8584787894904,2667.6841100438282,2660.4054823439396
43328.5381944445,1763.8584787894904,1788.3943769799434,2669.030145913754,2661.7579808737673
43328.5416666666,1788.3943769799434,1714.2103842959034,2669.55096141256,2662.3340155309
43328.5451388889,1714.2103842959034,1730.1122515989805,2683.878812523371,2677.05696167157
43328.5486111111,1730.1122515989805,1721.834205233856,2699.7422154698447,2692.892601100262
43328.5520833334,1721.834205233856,1727.9240660977778,2701.545082732528,2694.242037747524
43328.5555555555,1727.9240660977778,1732.8716031298304,2689.558913426864,2682.344978604947
43328.5590277778,1732.8716031298304,1723.927392826071,2698.4905865171186,2690.9963046816147
43328.5625,1723.927392826071,1725.1663736355677,2712.5342612740346,2704.844929341527
43328.5659722222,1725.1663736355677,1811.9043206849276,2740.828501181316,2732.965737614074
43328.5694444445,1811.9043206849276,1839.1195495222605,2760.9666364992736,2753.2978991327946
43328.5729166666,1839.1195495222605,1778.6790013882417,2802.4232352563636,2794.107641826602
43328.5763888889,1778.6790013882417,1785.1925414561113,2812.9269107079044,2804.918100130349
43328.5798611111,1785.1925414561113,1784.5977355477653,2802.938843684299,2795.1506355307397
43328.5833333334,1784.5977355477653,1849.0659602033554,2850.395046439189,2841.682358225667
43328.5868055555,1849.0659602033554,1807.9721820137086,2860.212509845902,2851.2913557812017
43328.5902777778,1807.9721820137086,1803.7997541047268,2900.2540634661286,2890.588261090359
43328.59375,1803.7997541047268,1794.2286393726263,2923.65652239097,2914.176071510205
43328.5972222222,1794.2286393726263,1795.3164549425962,2903.5804169809144,2894.6291811557453
43328.6006944445,1795.3164549425962,1786.4912902213598,2886.0064543799904,2877.180718010267
43328.6041666666,1786.4912902213598,1816.6622829972173,2844.414507479465,2836.265757061608
43328.6076388889,1816.6622829972173,1821.8508206626857,2810.8919516765595,2803.3276236425704
43328.6111111111,1821.8508206626857,1824.1321114198408,2810.2464917801294,2801.0643915803375
43328.6145833334,1824.1321114198408,1771.0220383448284,2822.4608354581646,2813.046769554031
43328.6180555555,1771.0220383448284,1790.4584821236685,2837.937913421892,2828.3633190081787
43328.6215277778,1790.4584821236685,1753.5448482812874,2851.096518802603,2840.56438749488
43328.625,1753.5448482812874,1782.3659668045348,2840.032675686132,2829.3664943291533
43328.6284722222,1782.3659668045348,1790.4463021073107,2871.855963461597,2859.578470985553
43328.6319444445,1790.4463021073107,1810.3552494549085,2919.4688752928687,2907.008178075763
43328.6354166666,1810.3552494549085,1787.9697473892923,2997.369042851041,2984.159621772452
43328.6388888889,1787.9697473892923,1787.9697473892923,3082.35270060686,3067.9944827950703
43328.6423611111,1787.9697473892923,1788.7992791628153,3100.0556534432408,3085.4202340035745
43328.6458333334,1788.7992791628153,1784.7296737969393,3168.421692196833,3151.3027356937896
43328.6493055555,1784.7296737969393,1812.7211105389063,3267.5790721158232,3248.5313952991114
43328.6527777778,1812.7211105389063,1857.1438463503957,3320.933843967685,3302.0069641429072
43328.65625,1857.1438463503957,1770.6297526406831,3318.673151367543,3300.182873103636
43328.6597222222,1770.6297526406831,1907.8144740409364,3275.256975311468,3257.660585913797
43328.6631944445,1907.8144740409364,1849.0517642854415,3295.85240786015,3278.0543436250787
43328.6666666666,1849.0517642854415,1812.0818528776965,3285.354968039412,3267.678699468668
43328.6701388889,1812.0818528776965,1816.693387395345,3296.6720254461434,3278.519163511272
43328.6736111111,1816.693387395345,1830.817819912795,3378.8205862319987,3360.952800718592
43328.6770833334,1830.817819912795,1956.3184756462197,3458.7622251125113,3440.275612675061
43328.6805555555,1956.3184756462197,1863.104460459711,3466.8327493034894,3450.0887906906933
43328.6840277778,1863.104460459711,1885.1096264604048,3532.1551511549724,3514.9593486469007
43328.6875,1885.1096264604048,1845.245456559035,3553.1122468871267,3537.623879944446
43328.6909722222,1845.245456559035,1873.6835525983697,3496.7774661570843,3482.376004010764
43328.6944444445,1873.6835525983697,1799.090026398259,3471.156530377969,3457.480680584836
43328.6979166666,1799.090026398259,1795.2390608506687,3420.632156594872,3407.689133674912
43328.7013888889,1795.2390608506687,1806.6770737858774,3363.6569940178874,3351.0133905868424
43328.7048611111,1806.6770737858774,1759.095973259308,3278.0901748398687,3266.4027811138326
43328.7083333334,1759.095973259308,1768.4293254575837,3229.009301864269,3217.3174812083776
43328.7118055555,1768.4293254575837,1759.9238810967502,3203.0527393661046,3191.3291838700284
43328.7152777778,1759.9238810967502,1816.723409974753,3236.757807581324,3223.5908582481716
43328.71875,1816.723409974753,1761.2758483023626,3187.3672123305637,3175.0095735177247
43328.7222222222,1761.2758483023626,1772.2974404226175,3179.0428388580735,3167.348311461803
43328.7256944445,1772.2974404226175,1798.5865107861962,3210.4218789268757,3199.5955028903163
43328.7291666666,1798.5865107861962,1849.307999555769,3172.2946006599545,3165.084280666216
43328.7326388889,1849.307999555769,1893.115625180835,3100.4522207064847,3095.4902347639572
43328.7361111111,1893.115625180835,1909.8936812987827,3081.322769753084,3075.583324536682
43328.7395833334,1909.8936812987827,1890.0832810892712,3062.617425700163,3056.8326279401026
43328.7430555555,1890.0832810892712,1858.4079932285101,2992.3494333824647,2987.5528933048413
43328.7465277778,1858.4079932285101,1886.164319213942,2897.543513689732,2893.379886648172
43328.75,1886.164319213942,1871.3359863422907,2910.9572723324327,2905.3578993144292
43328.7534722222,1871.3359863422907,1850.6320356700717,2913.3902260098903,2907.6476729602145
43328.7569444445,1850.6320356700717,1840.1711617311978,2856.6789174926794,2853.4159059316394
43328.7604166666,1840.1711617311978,1834.9694147597381,2804.388083033883,2801.081516970814
43328.7638888889,1834.9694147597381,1834.8956165475931,2754.4597027626623,2751.3149866743206
43328.7673611111,1834.8956165475931,1829.405321371053,2753.384999869284,2749.5881520634734
43328.7708333334,1829.405321371053,1829.1259109575258,2717.092766482152,2713.869052107032
43328.7743055555,1829.1259109575258,1836.6884826436344,2755.305446435667,2750.8731616033983
43328.7777777778,1836.6884826436344,1884.9365123779612,2801.8737981834674,2797.130556927116
43328.78125,1884.9365123779612,1855.982040241158,2839.33404948883,2834.7090161197048
43328.7847222222,1855.982040241158,1833.3633075558141,2848.6659041108255,2844.254921285831
43328.7881944445,1833.3633075558141,1839.5493665248027,2839.097302624781,2835.0852079494002
43328.7916666666,1839.5493665248027,1833.3633070275716,2823.931090242654,2819.9634255437945
43328.7951388889,1833.3633070275716,1836.6884806020423,2832.198152566567,2827.854156704743
43328.7986111111,1836.6884806020423,1828.8644270107952,2826.696900688766,2823.8378402168787
43328.8020833334,1828.8644270107952,1804.4328595075117,2800.744748031168,2798.2394732826356
43328.8055555555,1804.4328595075117,1812.9489015844167,2757.533981785132,2755.371777241589
43328.8090277778,1812.9489015844167,1821.1089074435333,2722.3569714885975,2720.2188652553177
43328.8125,1821.1089074435333,1812.9302762672364,2703.081023520461,2701.2898638284046
43328.8159722222,1812.9302762672364,1826.1389263837698,2697.843117877208,2695.8386033849224
43328.8194444445,1826.1389263837698,1833.850799168914,2672.8672166357605,2671.1772116134134
43328.8229166666,1833.850799168914,1803.4052765834454,2654.2297539128826,2652.4061583303833
43328.8263888889,1803.4052765834454,1769.7603030298037,2614.6617118778204,2613.2220788867185
43328.8298611111,1769.7603030298037,1735.1428084512218,2545.5012503639855,2544.047705844529
43328.8333333334,1735.1428084512218,1705.3941912571077,2494.0457338682068,2492.507453049436
43328.8368055555,1705.3941912571077,1750.165687756626,2438.695759384603,2437.809675431165
43328.8402777778,1750.165687756626,1755.1733159941123,2468.4851889590595,2466.6932606915097
43328.84375,1755.1733159941123,1767.6923813411483,2478.197017573661,2477.1374001534336
43328.8472222222,1767.6923813411483,1758.5688425659773,2482.206247082619,2481.593902840229
43328.8506944445,1758.5688425659773,1773.409085653448,2462.595100999668,2462.643728179721
43328.8541666666,1773.409085653448,1790.7227019748013,2457.283193581008,2457.1315918082673
43328.8576388889,1790.7227019748013,1776.2486786172258,2455.8325132814,2455.6258654082935
43328.8611111111,1776.2486786172258,1773.8054186912755,2432.9668657834372,2432.8519329080054
43328.8645833334,1773.8054186912755,1753.43911223598,2426.7730083681113,2426.42872025183
43328.8680555555,1753.43911223598,1747.4623126674558,2391.4620433370364,2391.120270933313
43328.8715277778,1747.4623126674558,1752.2302840228865,2371.3518285000164,2370.8160937119483
43328.875,1752.2302840228865,1731.8678869484277,2365.883065021442,2365.1422926383275
43328.8784722222,1731.8678869484277,1727.1871610482194,2333.1463363892954,2332.8097714966157
